term_id,term,cluster_id,domain,membership_probability,is_representative,labeling_method,evidence
term_00b72c6e5deff8c38d7c,"Death due to diseases of the nervous system, by sex",cluster_08676e4a8f67,cross-domain or other,0.957923,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_399d10eefab967a56ee1,"Death due to drugs dependence, by sex",cluster_08676e4a8f67,cross-domain or other,1.000000,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_d2dca023ba00e51db540,"Death due to homicide, assault, by sex",cluster_08676e4a8f67,cross-domain or other,0.984189,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_57d1f644eb4f567ee35e,"Death due to other ischaemic heart diseases, by sex",cluster_08676e4a8f67,cross-domain or other,0.944638,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_16db44a8101ea3aaa4f2,"Death due to pneumonia, by sex",cluster_08676e4a8f67,cross-domain or other,0.978580,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_a328ea1f4752a941f146,"Death due to suicide, by sex",cluster_08676e4a8f67,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_5849d9c0db41e7b9acb9,"Death due to transport accidents, by sex",cluster_08676e4a8f67,cross-domain or other,0.948723,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_4ac219ee67cfb6b290fb,Deaths and crude death rate,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_92edf6d2724d27c3b16d,Deaths by sex,cluster_08676e4a8f67,cross-domain or other,0.830117,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""environment and energy"": 0.6265151244861141, ""health"": 0.7445838198500743, ""population and demography"": 0.7158470017582006, ""social conditions and equality"": 0.6993057268964641, ""transport"": 0.6316672361559459}, ""source"": ""hdbscan_pearl_small""}"
term_137e8305fffe057d3255,Deaths of residents related to dementias including Alzheimer,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_6c28e669b8ae9b75d28b,"Direct investment liabilities (flows) - annual data, % of GDP",cluster_71139f449ed0,economy and finance,0.894792,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7268003334031932, ""health"": 0.6290264990649875, ""industry, trade, and services"": 0.6535122370515143, ""labour market"": 0.6599099628287749, ""population and demography"": 0.6348137138742423}, ""source"": ""hdbscan_pearl_small""}"
term_83264f46823288d5d1e9,"Direct investment liabilities (stocks) - annual data, % of GDP",cluster_71139f449ed0,economy and finance,0.885943,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7268003334031932, ""health"": 0.6290264990649875, ""industry, trade, and services"": 0.6535122370515143, ""labour market"": 0.6599099628287749, ""population and demography"": 0.6348137138742423}, ""source"": ""hdbscan_pearl_small""}"
term_80b5ab22dea335cf3afa,Disparities in adjusted gross disposable income of households per capita,cluster_84a10ec4eb87,cross-domain or other,0.999378,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""economy and finance"": 0.7286435528360393, ""environment and energy"": 0.6519930377463107, ""health"": 0.6568422343562978, ""labour market"": 0.7009352358476473, ""population and demography"": 0.7137265756915805}, ""source"": ""hdbscan_pearl_small""}"
term_4c7e35d1efbd7315d86c,Distribution of digital platform workers (at least one hour in the last month) by price setting,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_0a5f811862a59c07d79f,Distribution of digital platform workers (at least one hour in the last month) by price setting - experimental statistics,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_d0cf9392077626f22315,Distribution of digital platform workers (at least one hour in the last month) by share of platform income in their earnings,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_caa6309ffcec0ffa87e1,Distribution of digital platform workers (at least one hour in the last month) by share of platform income in their earnings - experimental statistics,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_eab582259d286e7cd986,Distribution of population by household types,unclustered,cross-domain or other,0.000000,false,noise_default,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {}, ""source"": ""hdbscan_pearl_small""}"
term_892ca2920961f51b7d30,Distribution of population by household types - EU-SILC survey,cluster_e7d0c36b4e48,population and demography,0.827870,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""health"": 0.6489362833762581, ""labour market"": 0.7028210916628311, ""population and demography"": 0.7487856750551453, ""regional and urban statistics"": 0.6552702354468821, ""social conditions and equality"": 0.7185160585524769}, ""source"": ""hdbscan_pearl_small""}"
term_51ed3941228748ad9c32,Domestic industrial production price index,cluster_de826995d586,economy and finance,0.828721,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_5717f6e639f4b12f4341,Domestic industrial production price index - ENP-East countries,cluster_80edd39ddbff,economy and finance,0.841020,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6417372564412809, ""economy and finance"": 0.7471593770046031, ""industry, trade, and services"": 0.6678429265998614, ""labour market"": 0.6986427909369246, ""population and demography"": 0.6455627472321667}, ""source"": ""hdbscan_pearl_small""}"
term_1cffd66b8825402d8cd6,Domestic producer prices - capital goods,cluster_de826995d586,economy and finance,0.972569,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_c2d0179c7cd68ff9bdc4,Domestic producer prices - consumer durables,cluster_de826995d586,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_d3259c0a506408ea96d9,Domestic producer prices - consumer non-durables,cluster_de826995d586,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_ebb8bef4d41b8ff4cc33,Domestic producer prices - energy,cluster_de826995d586,economy and finance,1.000000,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,cluster_de826995d586,economy and finance,0.998991,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_9dbbcc4f8da2f29988f9,Domestic producer prices - manufacturing,cluster_de826995d586,economy and finance,1.000000,true,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_2a0305468dfa4b8a1343,Domestic producer prices - total industry (excluding construction),cluster_de826995d586,economy and finance,0.910750,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.6311253024946143, ""economy and finance"": 0.7201847342423928, ""industry, trade, and services"": 0.6734553073392272, ""labour market"": 0.6693130808203591, ""transport"": 0.6485234077344392}, ""source"": ""hdbscan_pearl_small""}"
term_7850094491fdcb8c4867,"Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses) by area, production and humidity",cluster_9391f8d593af,"agriculture, forestry, and fisheries",0.912557,false,embedding_threshold,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.7215382746502316, ""environment and energy"": 0.6904157422959046, ""labour market"": 0.6448385178470997, ""population and demography"": 0.6238849919667521, ""regional and urban statistics"": 0.6660959028884115}, ""source"": ""hdbscan_pearl_small""}"
term_0bc9d7812026d642cd23,Effect of social transfers on income quintile share ratio S80/S20,cluster_506831c7dd56,cross-domain or other,1.000000,false,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.5752332373955832, ""economy and finance"": 0.6504245793993612, ""labour market"": 0.6107622653430957, ""population and demography"": 0.6030951822240441, ""social conditions and equality"": 0.6683868732167505}, ""source"": ""hdbscan_pearl_small""}"
term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,cluster_506831c7dd56,cross-domain or other,1.000000,true,embedding_threshold_fallback,"{""classification_run_id"": ""run_75b90575bb9e48ce7918"", ""domain_scores"": {""agriculture, forestry, and fisheries"": 0.5752332373955832, ""economy and finance"": 0.6504245793993612, ""labour market"": 0.6107622653430957, ""population and demography"": 0.6030951822240441, ""social conditions and equality"": 0.6683868732167505}, ""source"": ""hdbscan_pearl_small""}"
