term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_bac0c3c9920f444b2b53,Road freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_74ec1a5ae1a93cd9e8d4"", ""occ_8bfadbdd4c01bd5b383e""]",run_5f8127cf8e6be829b1ac
term_00f3ee6bf94038cfb789,Road freight transport - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_26a9a1f4b4474ead75f2""]",run_5f8127cf8e6be829b1ac
term_5e4df62ef683da8502b4,Road freight transport - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_96c5e99b072a94d3110e""]",run_5f8127cf8e6be829b1ac
term_bd16ed3b50396db5bfb6,road freight transport in volume,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b3f53bc4ef662b2c04a3""]",run_5f8127cf8e6be829b1ac
term_35f091028bedc80f3304,Road traffic: road freight transport in volume,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_efadf26bb54e7a35d0cb""]",run_5f8127cf8e6be829b1ac
term_793c46c555df1c2cc3be,"Rye and winter cereal mixtures by area, production and humidity",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7cf488b8aaf104f3eb92""]",run_5f8127cf8e6be829b1ac
term_acd69213722fdbfd0960,Sales and collection of portable batteries and accumulators,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_faaff2d74e1856282bda""]",run_5f8127cf8e6be829b1ac
term_c943668852a9a733cf2d,Sea transport of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7510806ce490d5457e35""]",run_5f8127cf8e6be829b1ac
term_8030a23a4a2dc7be617b,Secondary energy production (transformation),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1ea8d849ccc62150932f""]",run_5f8127cf8e6be829b1ac
term_65f931a9d4bebf6fc3e4,"Secondary wood products, production",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_63248a4ab6079ac3bfc5""]",run_5f8127cf8e6be829b1ac
term_3c6db2dfbfb5d56d21f8,Selling prices of barley,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3d81150b9f19b784fb4d""]",run_5f8127cf8e6be829b1ac
term_8ae9febccaa808aa61b1,Selling prices of calves,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_afb5d2453875a1d0fa05""]",run_5f8127cf8e6be829b1ac
term_7e6b66c9d3d0e5d8a5de,Selling prices of chickens (live 1st choice),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_76710f12341017d41cb2""]",run_5f8127cf8e6be829b1ac
term_1b5c2b9c0bccd1eda4f0,Selling prices of fresh eggs,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0cf0f36886d033e4dfb8""]",run_5f8127cf8e6be829b1ac
term_47ac29381f85fbf42700,Selling prices of main crop potatoes,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c844b1bd457e0e256269""]",run_5f8127cf8e6be829b1ac
term_e8bb5187b5795bdb8efb,Selling prices of maize,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_59ff24cbb9e52bc778cf""]",run_5f8127cf8e6be829b1ac
term_2c07bd94b4e43d46432e,Selling prices of oats,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ced917f8d315be1a8ec3""]",run_5f8127cf8e6be829b1ac
term_e1ed281f7f0b76371214,Selling prices of piglets,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bcbc1035e59e253240a6""]",run_5f8127cf8e6be829b1ac
term_6e08e94ef6da9bc1d1a2,Selling prices of pigs (light),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_33b1971a05398407da7c""]",run_5f8127cf8e6be829b1ac
term_ecdcf7eb31b6f39bf823,Selling prices of raw cow's milk,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b03ab9985032403106f2""]",run_5f8127cf8e6be829b1ac
term_ade4d4857a14058b599e,Selling prices of sheep,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b5224e9929c3df117ec0""]",run_5f8127cf8e6be829b1ac
term_95e7e6f2848eac909c03,Selling prices of soft wheat,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0671706d299cc10394fd""]",run_5f8127cf8e6be829b1ac
term_a98332e2942b3c18dca1,Selling prices of sugar beet (unit value),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bcddfa7d82da40b04dac""]",run_5f8127cf8e6be829b1ac
term_ffd9b4c7b420884fbe19,Severe housing deprivation rate by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cbd8150c774ead94a3c8""]",run_5f8127cf8e6be829b1ac
term_807855b35101cb82e6e2,Sewage sludge production and disposal from urban wastewater (in dry substance (d.s)),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6304e826e2a557306af9""]",run_5f8127cf8e6be829b1ac
term_1b743ced7fa697781fea,Share of buses and trains in passenger transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fc8f836719beb0fd1a9b""]",run_5f8127cf8e6be829b1ac
term_d9dc4d60cef3d7a1efdf,Share of GBARD in total general government expenditure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f06c6716c7fdb0db1141""]",run_5f8127cf8e6be829b1ac
term_afe7759e5baca150ea21,Share of organic crop area out of the total utilised agricultural area (UAA),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6ed81d873c3f4a86bf15""]",run_5f8127cf8e6be829b1ac
term_f2f7044cf051e6ac588e,Share of people living in under-occupied dwellings by degree of urbanisation - total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5c791db044e2c1f81857""]",run_5f8127cf8e6be829b1ac
term_3af505742b8264ff30b3,Share of people living in under-occupied dwellings by tenure status - total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e85348f468d286bcbeb6""]",run_5f8127cf8e6be829b1ac
term_823f0fdf459aef1fe7d0,Share of rail and waterways in freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_11393dbbfedbe647807a""]",run_5f8127cf8e6be829b1ac
term_e2b8352ea0bd6d24d2a8,Share of total population considering their dwelling as too dark,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c24325e474294aa83249""]",run_5f8127cf8e6be829b1ac
term_d6eb62d83d043213445a,Share of total population considering their dwelling as too dark - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_81a229fd977bd8164772""]",run_5f8127cf8e6be829b1ac
term_e240bb227d56e6e7f6a3,"Share of total population having neither a bath, nor a shower in their dwelling",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a52592f6806d8ec7d977""]",run_5f8127cf8e6be829b1ac
term_658d47fb6d3c1b8c88df,"Share of total population having neither a bath, nor a shower in their dwelling - EU-SILC survey",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1ff8b89e16133698a05a""]",run_5f8127cf8e6be829b1ac
term_0b83f07eaa7dd6ad6447,"Share of total population living in a dwelling with a leaking roof, damp walls, floors or foundation, or rot in window frames of floor",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_27c1cebb2d92fa371d87""]",run_5f8127cf8e6be829b1ac
term_7218e473cbfc459e7f00,"Share of total population living in a dwelling with a leaking roof, damp walls, floors or foundation, or rot in window frames of floor - EU-SILC survey",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_54a4c479aa7598825de9""]",run_5f8127cf8e6be829b1ac
term_5cdcf9cf1a2d52d3887b,Share of total population not having indoor flushing toilet for the sole use of their household,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ea0f8daa40d65da77bbe""]",run_5f8127cf8e6be829b1ac
term_452027397b2cdcf36d77,Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ef73d90f99f4ed008d0a""]",run_5f8127cf8e6be829b1ac
term_a03bdea9a2c1ac178e82,"Short sea shipping - country level - gross weight of goods transported to/from main ports, by direction",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8f1a322a3fb6a6b2228b""]",run_5f8127cf8e6be829b1ac
term_9a3dacd0972009bf63b3,"Short sea shipping - country level - volume (in TEUs) of containers transported to/from main ports, by loading status",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4ac63c63ddcc999f12d8""]",run_5f8127cf8e6be829b1ac
term_c179b5f3ca305b4b45df,"Short sea shipping - EU level - gross weight of goods transported to/from main ports, by type of cargo for each sea region of partner ports",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f4d5fa5c8e69f2afb071""]",run_5f8127cf8e6be829b1ac
term_3bdd979f3dc7ba4e0a66,Social protection expenditure excluding administrative costs (including health expenditure),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_81bf570695a4930bce18""]",run_5f8127cf8e6be829b1ac
term_d5170af9bd18d3defe26,Social protection expenditure excluding administrative costs (including health expenditure) - % of GDP - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f80b8c93503490dd2cf0""]",run_5f8127cf8e6be829b1ac
term_908f14554d236f99c580,Standardised death rate due to homicide by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a1fa0b7e9b7c5fea43b5""]",run_5f8127cf8e6be829b1ac
term_2f610bfeb326156a6008,"Standardised death rate due to tuberculosis, HIV and hepatitis by type of disease",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1f17d7c2c9df747fd626""]",run_5f8127cf8e6be829b1ac
term_2628c6a89a9f36655b7d,Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and employment status,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1fb78dbb58a09fb32bb3""]",run_5f8127cf8e6be829b1ac
term_81d71c36ce39beb87a6b,Students in post-compulsory education - as % of the total population of post-compulsory school age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_530a75215b8dda3c7e4e""]",run_5f8127cf8e6be829b1ac
term_1525307af6e8b30b1efb,Subjective poverty by educational attainment level (population aged 18 and over),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6a0ad2d8f18fe69d000c""]",run_5f8127cf8e6be829b1ac
term_127015b9847860423017,Suicide death rate by age group,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3d985065c468a2e2fc43""]",run_5f8127cf8e6be829b1ac
term_a9c7f2dcbb2456b21fef,Tax rate on low wage earners - Unemployment trap,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0d0834dbb681d58ac494"", ""occ_38e99cfe23a87732ff15""]",run_5f8127cf8e6be829b1ac
term_0861fc84eecc384d6adc,"Territorialised road freight transport, by transport coverage",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b980ae00375802d7996c""]",run_5f8127cf8e6be829b1ac
term_71d5be4aff0fb69bb056,"Territorialised road freight transport, by transport coverage - annual data",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_14c0bcc0fb6df4b4da9d""]",run_5f8127cf8e6be829b1ac
term_66732f938ee1a81097cf,The real gross disposable income of households per capita (index =),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_780232b16aff917fffd7""]",run_5f8127cf8e6be829b1ac
term_0909d04619556ce772ab,Time spent on travelling by mode of transport (and),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_abfdb7ca764bdc03caf6""]",run_5f8127cf8e6be829b1ac
term_2277dced936ebe7e514b,Total employment by age group,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4f63f421dafa92991486""]",run_5f8127cf8e6be829b1ac
term_aa68604b0a18d14e8f75,Total employment by age group - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_300099d7b1705677f2e5""]",run_5f8127cf8e6be829b1ac
term_cb729a0a0923670b9a0c,total population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_31b57ec293ff89d2626d"", ""occ_73df6c25a29ff708e877"", ""occ_a6800420077cbe7d4111"", ""occ_c231680ef52cd7899ecb""]",run_5f8127cf8e6be829b1ac
term_a32ba4e10b1eca08f244,Turnover by client specialisation and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_19c21781f33c343700b6""]",run_5f8127cf8e6be829b1ac
term_dcec609979d5cb0e0dbb,Turnover by nationality of client and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fd4eb6281d40f38a06fc""]",run_5f8127cf8e6be829b1ac
term_0fc1db91c993288de631,Turnover by product specialisation and employment size class for group 72.2,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9b522692a8b77ed096f3""]",run_5f8127cf8e6be829b1ac
term_d586e925d2063811eb99,Turnover by type of client and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e52ea3631d39b7a1c3a6""]",run_5f8127cf8e6be829b1ac
term_1529764711dbbdad5438,Unemployment by sex - age group 15-24,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_9179aa7b1d6fc90898c6""]",run_5f8127cf8e6be829b1ac
term_93fc17aa9b69df511486,Unemployment by sex - age group 25-74,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_51f045acb6bbd3831d1b""]",run_5f8127cf8e6be829b1ac
term_79bdfae6a83ca066ae99,Unemployment rate - 3 year average,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5570e5a1e0b89ac9ca84""]",run_5f8127cf8e6be829b1ac
term_e41a8a27162e454712ee,Unemployment rate - annual data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ce24470eccb03c7827a4""]",run_5f8127cf8e6be829b1ac
term_1af71f3547cf8a591b56,"Unemployment rate - quarterly data, seasonally adjusted",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5cd6f592638a0d12ce02""]",run_5f8127cf8e6be829b1ac
term_6a7ea42520f4578ca635,Unemployment rate by education level,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_887d1654b18cdb6271e2""]",run_5f8127cf8e6be829b1ac
term_a37e7a638feff73a0a92,Unemployment rate by sex - age group 15-24,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d7c645780a76b0041fda""]",run_5f8127cf8e6be829b1ac
term_a8ad46b0a7ab4a8761a8,Unemployment rate by sex - age group 25-74,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3042694e0caba6d1b7cf""]",run_5f8127cf8e6be829b1ac
term_7a27f1dacce2f021d0c4,Unemployment rates (persons aged 25-64) by educational attainment level,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d7eb841ef0daabf291d5""]",run_5f8127cf8e6be829b1ac
term_6740e82c105d11b93340,Unemployment rates by sex and age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2ee9efbbdfb16480dcbb"", ""occ_d3617d3ba4e29ddbd663""]",run_5f8127cf8e6be829b1ac
term_c396f89acaee68a2c8bf,Unemployment rates by sex and age - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dff3cfb52f7b30d32463""]",run_5f8127cf8e6be829b1ac
term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0f5a23a6e83f9ace32d8""]",run_5f8127cf8e6be829b1ac
term_608d058dd9f4afca7ce3,Unemployment trap,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_44d5594be2f5fb1b8ac1"", ""occ_bffa491038106162234f""]",run_5f8127cf8e6be829b1ac
term_fa38f209e4b8c386f58c,Unitisation in maritime freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_30520a272a2ff51c6a48""]",run_5f8127cf8e6be829b1ac
term_8cd6e2e0f19af59b9a69,Unitisation in maritime freight transport - tonnes for gross weight of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0d0f251c95e64e19d889""]",run_5f8127cf8e6be829b1ac
term_3b2614c8b53e660d154a,Unitisation in rail freight transport- tonne-kilometre for gross-gross weight of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4dc830bb5b5fac85b83f""]",run_5f8127cf8e6be829b1ac
term_1eda2413fab212d2b53a,Unitisation in road freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0e0c3bb4be368559b2d6""]",run_5f8127cf8e6be829b1ac
term_735f5b874e0e33937a24,Unitisation in road freight transport - tonne-kilometre for gross weight of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d7ba521ad1779e1bc7a3""]",run_5f8127cf8e6be829b1ac
term_c7b4b6d9a065c9bf8846,Unitisation in the different modes of transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3e6cc529e62c69994ade""]",run_5f8127cf8e6be829b1ac
term_0cfd941ee23def242bc0,Unitisation in the different modes of transport - tonne-kilometre for gross weight of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dd00656fc97f6a625697""]",run_5f8127cf8e6be829b1ac
term_ada6f8ab141a96788083,Unitisation in waterways freight transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0cbcb77d451a839bf924""]",run_5f8127cf8e6be829b1ac
term_c920190059a666a1895b,Unitisation in waterways freight transport - tonne-kilometre for gross-gross weight of goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_77e297a021af19663fee""]",run_5f8127cf8e6be829b1ac
term_aaf50cda1682e2356755,Use and risk of chemical pesticides,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ad971489b731038b1643""]",run_5f8127cf8e6be829b1ac
term_0b3b81a0f6a2a4f0bc27,Usually resident population on 1 January,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f8b12e4f40a6e3b9ad81""]",run_5f8127cf8e6be829b1ac
term_2e8cbd82183180402590,Vaccination against influenza of population aged 65 and over,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e7776541556ecd6a7e2e""]",run_5f8127cf8e6be829b1ac
term_dcdfd7d57ed36874c698,Value Added in Foreign Controlled Enterprises,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_908fcac88573a721cb96""]",run_5f8127cf8e6be829b1ac
term_783f110b27cf7b2988d8,"volume (in TEUs) of containers transported to/from main ports, by loading status",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b06721d22ae5a269a1f8""]",run_5f8127cf8e6be829b1ac
term_e31f733dac43272facbc,Volume of freight transport relative to GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c38ccab39579a6df97c8""]",run_5f8127cf8e6be829b1ac
term_5e60d2f1d1859714617a,Volume of passenger transport relative to GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1bb3c150ad3664d09192"", ""occ_29c86838fc414c3ba0b4""]",run_5f8127cf8e6be829b1ac
term_7beb7e648657fdf85a26,waterway transport enterprises by number of vessels,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8c534e23485cb79f2528""]",run_5f8127cf8e6be829b1ac
term_46c5d867f1991ca07183,Weights of producer prices of agricultural products,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_26dc7eaad89fcbbb423f""]",run_5f8127cf8e6be829b1ac
term_5f2113363aa4f765d57e,Weights of producer prices of agricultural products - survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_81923bedec9efb493031""]",run_5f8127cf8e6be829b1ac
term_d6d6bbf88f45ac0fed3e,Weights of purchase prices of the means of agricultural production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a24504225e44ba8f39d9""]",run_5f8127cf8e6be829b1ac
term_0a75239384408607d20b,Weights of purchase prices of the means of agricultural production - survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_aff12920816e00e449c3""]",run_5f8127cf8e6be829b1ac
term_084a82356f88b7f13c12,"Wheat and spelt by area, production and humidity",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8d1fb45903102ebf5fff""]",run_5f8127cf8e6be829b1ac
term_1e5fd1a337fed64610ed,"Women who have experienced violence by a domestic perpetrator, by country of birth",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5bdd556da3bf6034a214""]",run_5f8127cf8e6be829b1ac
term_c8283b83f20914d744b0,"Women who have experienced violence by a non-partner, by country of birth",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ae43c9499edc4d522909""]",run_5f8127cf8e6be829b1ac
term_ab56bb9eb34a3bbd6d39,"Women who have experienced violence by any perpetrator, by country of birth",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_07b7e42b7b3da6b7640a""]",run_5f8127cf8e6be829b1ac
term_055bfac06b09b11dc896,Young persons (aged 15-24) neither in employment nor in education and training,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_92ffd85d246d554af4fa""]",run_5f8127cf8e6be829b1ac
term_2e9ce14b15b7a574fa90,Young persons (aged 15-24) neither in employment nor in education and training - % of total population in private households in the same age group,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6b026fade3849f021547""]",run_5f8127cf8e6be829b1ac
term_2c531a8a827df2e14928,Young persons neither in employment nor in education and training (NEET) by citizenship,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5f802dab22411209b22b""]",run_5f8127cf8e6be829b1ac
term_cc3e04edd8ae8955e635,Young persons neither in employment nor in education and training (NEET) by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cadcc18fb12b82a19e4a""]",run_5f8127cf8e6be829b1ac
term_9672d50aacb8ed271606,Youth employment rate (age group 20-29),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fa48a9ad74281b1401a3""]",run_5f8127cf8e6be829b1ac
term_9d019695e06bee470d9e,Youth unemployment rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a4696990c6b54e3a48fc""]",run_5f8127cf8e6be829b1ac
term_6a159da8f44b32a6a971,Youth unemployment rate - % of active population aged 15-24,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eaa32f7576774e967e39""]",run_5f8127cf8e6be829b1ac
term_b729ad875ff9c728f329,Youth unemployment rate by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_cc7e5ec2cc25785a7016""]",run_5f8127cf8e6be829b1ac
term_37cf41b2716bfe4cd304,Youth unemployment ratio (age group 15-24),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_25a96728a63377067c47""]",run_5f8127cf8e6be829b1ac
