term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_2fcc6f26a7c9749e4c2f,Asylum applicants considered to be unaccompanied minors - annual data,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ad75a1891b0829888bdf""]",run_cf189fe93ed005701355
term_4bed0d9443f2816d80e0,Asylum applications by state of procedure,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_783c0aebab971f626f92""]",run_cf189fe93ed005701355
term_9c37491fe4a9bdc6cd6e,Asylum decisions at final instance by type of decision,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_5c7be5f3c66839531703""]",run_cf189fe93ed005701355
term_d23eba434a56a031f8f4,Asylum decisions at final instance by type of decision - % of total decisions at final instance,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e7f67df8d21428f221b4""]",run_cf189fe93ed005701355
term_6a0a8d2bb96a8a131c33,Asylum decisions at first instance by type of decision,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_24ce3580bce65b9919c2""]",run_cf189fe93ed005701355
term_a7ffcf69245a0eca1edb,Asylum decisions at first instance by type of decision - % of total decisions at first instance - annual data,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c1f8c116321c81793c74""]",run_cf189fe93ed005701355
term_0f7db16fa7f187667b1c,at least 1%,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0e413ba5f2a60f795e7e""]",run_cf189fe93ed005701355
term_befdc3089f1c0821b43b,At risk of poverty or social exclusion rate for elderly (65+),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_f7d7ba61c448229a694e""]",run_cf189fe93ed005701355
term_b24eebc0b3af6b6b4aa0,At risk-of-poverty rate for the population living in (quasi-)jobless households,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_45bf5b16cdb715570f1d""]",run_cf189fe93ed005701355
term_f65f33a6c63ce4b5772f,At-risk of poverty rate of unemployed persons,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b904c271be396a9df088""]",run_cf189fe93ed005701355
term_5df1b1944da61d2a51da,At-risk-of poverty rate,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7ec27fadebbd5ef4d650""]",run_cf189fe93ed005701355
term_aecb492ff206f32a2040,At-risk-of poverty rate by household type,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dec4a91b70dd38ca7c7f""]",run_cf189fe93ed005701355
term_12db862d259b160b6976,At-risk-of poverty rate by household type - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9a392055f664c7362be5""]",run_cf189fe93ed005701355
term_730b9727a8f23b05608e,At-risk-of poverty rate by tenure status,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_f843245a4780cdd25c3e""]",run_cf189fe93ed005701355
term_1e72b960b7913a0af9d7,At-risk-of poverty rate by tenure status - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d07ea4094a81dadaf826""]",run_cf189fe93ed005701355
term_d9b92fb86bc9f650bd91,At-risk-of poverty rate for children (aged less than 18) by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_c9084ffcdb1951c3db75""]",run_cf189fe93ed005701355
term_6344e0456def1c9ee015,At-risk-of poverty rate for children by citizenship of their parents (population aged 0 to 17),measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_f53388b83b08b96d850b""]",run_cf189fe93ed005701355
term_213859f5d72fd3eaad3d,At-risk-of poverty rate for children by country of birth of their parents (population aged 0 to 17),measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_134c002235bbfb5d9ce2""]",run_cf189fe93ed005701355
term_3d860172f7dc48c5a7fa,At-risk-of-poverty rate after deducting housing costs by degree of urbanisation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_d392bfbc5d982a9a26b2""]",run_cf189fe93ed005701355
term_7394e560166373a16f39,At-risk-of-poverty rate after social transfers by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_edf42ac95eaf34f1041a""]",run_cf189fe93ed005701355
term_6bf78736e71063df83f0,At-risk-of-poverty rate anchored at a fixed moment in time by age group,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0502cee2da3d64158569""]",run_cf189fe93ed005701355
term_f92272391ebef0b80d3f,At-risk-of-poverty rate anchored at a fixed moment in time by age group - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_89a52a52e4c40ef3720b""]",run_cf189fe93ed005701355
term_2d6e5f987c567b60a2f0,At-risk-of-poverty rate anchored at a fixed moment in time by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_43e850224402138e1c3c""]",run_cf189fe93ed005701355
term_14263a6606440a5870c9,At-risk-of-poverty rate anchored at a fixed moment in time by sex - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_863543d1b4fba45669db""]",run_cf189fe93ed005701355
term_2ed9558f06d9665c6993,At-risk-of-poverty rate before social transfers by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_09bae7490236cdf67940""]",run_cf189fe93ed005701355
term_c3edc8c63bc12024e2d2,At-risk-of-poverty rate before social transfers by sex - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7f211ca4b4f464ff182a""]",run_cf189fe93ed005701355
term_9e71548747ea51c667ab,At-risk-of-poverty rate by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_60ca3dcc7052227f8b2a""]",run_cf189fe93ed005701355
term_2d59752c518dd05c59bc,At-risk-of-poverty rate for pensioners,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_f924e68225e88f728b0f""]",run_cf189fe93ed005701355
term_cd512e853fe50d52b0e9,At-risk-of-poverty rate for pensioners - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_70a12f712e594de6250d""]",run_cf189fe93ed005701355
term_c58ed4b98d2960a0ce21,At-risk-of-poverty rate of elderly people by tenure status,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9278f2702c7190320a20""]",run_cf189fe93ed005701355
term_5d15f86820abe8101fbe,At-risk-of-poverty rate of elderly people by tenure status - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_602332f33fab21c70478""]",run_cf189fe93ed005701355
term_e8fdc8bab4dad9b7651a,At-risk-of-poverty rate of older people by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_36211724fc6142353b17""]",run_cf189fe93ed005701355
term_941c1a5e68777f1c1920,At-risk-of-poverty rate of older people by sex - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_43f9915769b58413de12""]",run_cf189fe93ed005701355
term_98767a43e183820a3ee9,At-risk-of-poverty threshold,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9b239441799ddb863d4f""]",run_cf189fe93ed005701355
term_b11636e4d0b2ced9591a,At-risk-of-poverty threshold - EU-SILC survey,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_65a81852a8022ada2663""]",run_cf189fe93ed005701355
term_62e6a5eabc4bb535a7bd,At-risk-of-poverty threshold for a single household,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9d42d44e6f6d50396cd1""]",run_cf189fe93ed005701355
term_434d445881139e9d2acc,Autonomous pension funds - number of enterprises by size class of investments,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_e4762007cca9f9fa6a12""]",run_cf189fe93ed005701355
term_9f3450173e9d50c2f532,Autonomous pension funds - number of enterprises by size class of members,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_dd18e95444386d65be10""]",run_cf189fe93ed005701355
term_17c15ec44880024d2e18,Autonomous pension funds - total investments by currencies,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_aa8b324bd4825d635fdc""]",run_cf189fe93ed005701355
term_a342aeca02ad51c56be9,Available beds in hospitals by NUTS 2 region,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_85b4a052d3b8206c9eef""]",run_cf189fe93ed005701355
term_dda950a48550a2140b49,Average age at which employed persons started receiving a retirement pension,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_157e7de7306514977766""]",run_cf189fe93ed005701355
term_365fd19d93c9fed927cc,Average age at which employed persons started receiving a retirement pension - by sex and main financial incentive to stay at work,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1c1ed2d47dc9a0037ad1""]",run_cf189fe93ed005701355
term_6ad01021db986f48e233,Average CO2 emissions per km from new passenger cars,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6d40558b1fd2b7a24663""]",run_cf189fe93ed005701355
term_1d11dca31232a36ebf76,Average expenditure per night,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_844b8921d0343c2c8813""]",run_cf189fe93ed005701355
term_06fd140352484b25e43e,Average expenditure per trip,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_e9d464bccddf36ff2d45""]",run_cf189fe93ed005701355
term_b1d54f667ab8e8d86c98,Average full time adjusted salary per employee,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b5894db364d9e1c1219d""]",run_cf189fe93ed005701355
term_583861a30c2e1c2cf03f,Average gender pension gap by age group,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7346c78d2a0855492413""]",run_cf189fe93ed005701355
term_348b378d7010508071d6,Average household size,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ecdf1c3732fb7b65f727""]",run_cf189fe93ed005701355
